condition	systematic_id	better_than_wild_type	severity	allele_type	expression	evidence	file	sheet_name
EMM_Gly3	SPNCRNA.1562	False	fitness_log2(-0.174)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.159	True	fitness_log2(0.248)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.1624	False	fitness_log2(-0.077)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.1642	True	fitness_log2(0.274)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.1642	True	fitness_log2(0.248)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.1642	True	fitness_log2(0.257)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.1642	True	fitness_log2(0.249)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.1642	True	fitness_log2(0.16)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.1642	True	fitness_log2(0.196)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.1670	False	fitness_log2(-0.154)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.1696	False	fitness_log2(-0.0865)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Ant1ng	SPNCRNA.175	True	fitness_log2(0.224)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.175	True	fitness_log2(0.00831)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gluc2	SPNCRNA.175	False	fitness_log2(-0.112)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.175	True	fitness_log2(0.287)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.175	True	fitness_log2(0.281)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.175	True	fitness_log2(0.348)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.175	True	fitness_log2(0.339)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.177	True	fitness_log2(0.179)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.177	True	fitness_log2(0.15)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.177	True	fitness_log2(0.142)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.177	False	fitness_log2(-0.134)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.177	True	fitness_log2(0.0761)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.177	True	fitness_log2(0.135)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.187	True	fitness_log2(0.307)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.187	False	fitness_log2(-0.116)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.187	True	fitness_log2(0.288)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.187	True	fitness_log2(0.18)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Torin5uM	SPNCRNA.187	True	fitness_log2(0.182)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.188	False	fitness_log2(-0.114)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.188	False	fitness_log2(-0.127)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.189	True	fitness_log2(0.282)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.190	True	fitness_log2(0.214)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.194	True	fitness_log2(0.189)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.194	True	fitness_log2(0.281)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.236	True	fitness_log2(0.31)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.236	True	fitness_log2(0.285)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.236	True	fitness_log2(0.343)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.236	True	fitness_log2(0.38)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.236	True	fitness_log2(0.269)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.236	True	fitness_log2(0.274)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.236	True	fitness_log2(0.246)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.236	True	fitness_log2(0.276)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.242	True	fitness_log2(0.203)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.242	True	fitness_log2(0.215)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.242	True	fitness_log2(0.186)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.242	True	fitness_log2(0.248)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.242	True	fitness_log2(0.25)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.242	True	fitness_log2(0.171)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.242	True	fitness_log2(0.153)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.242	True	fitness_log2(0.241)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.248	True	fitness_log2(0.144)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.248	True	fitness_log2(0.195)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.248	True	fitness_log2(0.169)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.256	False	fitness_log2(-0.157)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.256	True	fitness_log2(0.26)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.256	True	fitness_log2(0.229)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.256	True	fitness_log2(0.29)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.26	False	fitness_log2(-0.178)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.26	True	fitness_log2(0.311)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.26	True	fitness_log2(0.172)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.26	True	fitness_log2(0.000159)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.284	True	fitness_log2(0.119)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.284	True	fitness_log2(0.209)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.284	False	fitness_log2(-0.115)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.284	True	fitness_log2(0.26)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.284	True	fitness_log2(0.201)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.284	True	fitness_log2(0.205)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.289	False	fitness_log2(-0.281)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.289	False	fitness_log2(-0.0616)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.30	True	fitness_log2(0.257)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.30	False	fitness_log2(-0.0724)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.30	True	fitness_log2(0.18)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.30	True	fitness_log2(0.26)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.30	True	fitness_log2(0.28)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.30	True	fitness_log2(0.189)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.30	True	fitness_log2(0.193)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.30	True	fitness_log2(0.264)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.31	True	fitness_log2(0.217)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.31	True	fitness_log2(0.12)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.31	True	fitness_log2(0.148)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp32C	SPNCRNA.31	False	fitness_log2(-0.11)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.31	True	fitness_log2(0.289)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.335	False	fitness_log2(-0.144)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.335	False	fitness_log2(-0.524)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.335	False	fitness_log2(-0.284)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.335	False	fitness_log2(-0.133)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.335	False	fitness_log2(-0.19)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.335	False	fitness_log2(-0.292)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_0.5mM	SPNCRNA.335	True	fitness_log2(0.0712)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.335	True	fitness_log2(0.0826)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.335	False	fitness_log2(-0.158)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.335	False	fitness_log2(-0.15)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.335	True	fitness_log2(0.021)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA3mM	SPNCRNA.335	False	fitness_log2(-0.21)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.335	False	fitness_log2(-0.134)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.348	False	fitness_log2(-0.199)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.348	False	fitness_log2(-0.0924)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gluc2	SPNCRNA.352	False	fitness_log2(-0.168)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.352	False	fitness_log2(-0.0966)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU5mM	SPNCRNA.352	False	fitness_log2(-0.0955)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Torin5uM	SPNCRNA.352	False	fitness_log2(-0.116)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.37	True	fitness_log2(0.154)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.37	True	fitness_log2(0.189)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.37	True	fitness_log2(0.168)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.37	True	fitness_log2(0.209)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Caff10mM	SPNCRNA.377	True	fitness_log2(0.148)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.377	False	fitness_log2(-0.0895)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.377	True	fitness_log2(0.257)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
H2O2_3mM	SPNCRNA.377	True	fitness_log2(0.144)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.377	True	fitness_log2(0.207)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.377	True	fitness_log2(0.241)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.377	True	fitness_log2(0.19)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.377	True	fitness_log2(0.177)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.377	True	fitness_log2(0.251)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.382	True	fitness_log2(0.299)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.382	False	fitness_log2(-0.0354)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.382	False	fitness_log2(-0.0217)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.382	True	fitness_log2(0.304)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.382	True	fitness_log2(0.309)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.382	False	fitness_log2(-0.0505)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.382	True	fitness_log2(0.38)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.383	False	fitness_log2(-0.146)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.383	False	fitness_log2(-0.235)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.383	False	fitness_log2(-0.168)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Can60ug	SPNCRNA.388	True	fitness_log2(0.26)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.388	True	fitness_log2(0.335)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Arg	SPNCRNA.388	False	fitness_log2(-0.0418)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.388	True	fitness_log2(0.318)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.388	True	fitness_log2(0.336)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.388	True	fitness_log2(0.274)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.388	True	fitness_log2(0.236)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.388	True	fitness_log2(0.218)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
VPA5mM	SPNCRNA.388	True	fitness_log2(0.289)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.389	True	fitness_log2(0.315)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.389	True	fitness_log2(0.224)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.389	True	fitness_log2(0.196)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.394	True	fitness_log2(0.261)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.399	False	fitness_log2(-0.123)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
MMS0.0075	SPNCRNA.399	False	fitness_log2(-0.078)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.399	False	fitness_log2(-0.041)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
TSA500nM	SPNCRNA.399	False	fitness_log2(-0.205)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Bleo20ug	SPNCRNA.400	True	fitness_log2(0.156)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Cyst	SPNCRNA.400	True	fitness_log2(0.218)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.400	True	fitness_log2(0.315)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.400	True	fitness_log2(0.211)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.005	SPNCRNA.400	True	fitness_log2(0.199)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.400	True	fitness_log2(0.12)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.401	True	fitness_log2(0.188)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Pro	SPNCRNA.401	True	fitness_log2(0.337)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU10mM	SPNCRNA.401	True	fitness_log2(0.31)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
HU20mM	SPNCRNA.401	True	fitness_log2(0.327)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
SDS0.001	SPNCRNA.401	True	fitness_log2(0.241)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.410	False	fitness_log2(-0.124)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.410	False	fitness_log2(-0.329)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.414	False	fitness_log2(-0.312)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Temp37C	SPNCRNA.414	True	fitness_log2(0.0595)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EGTA10mM	SPNCRNA.421	False	fitness_log2(-0.0398)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Diam2mM	SPNCRNA.426	False	fitness_log2(-0.146)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Phe	SPNCRNA.426	False	fitness_log2(-0.232)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Sorb1.2M	SPNCRNA.426	False	fitness_log2(-0.187)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
Torin5uM	SPNCRNA.426	False	fitness_log2(-0.0877)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gal2	SPNCRNA.452	True	fitness_log2(0.0194)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
EMM_Gly3	SPNCRNA.452	False	fitness_log2(-0.029)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
CoCl0.25mM	SPNCRNA.46	True	fitness_log2(0.248)	wild type	overexpression	ECO:0001563	data/elife-76000-supp6-v2.xlsx	growth_stresses
